URL,url_length,num_digits,num_special_chars,num_subdomains,uses_https,has_phishing_keyword,has_risky_tld,typo_suspected,has_iframe,has_mouseover_script,redirect_count,domain_age_days,page_rank,has_ssl_certificate,dns_record_present,whois_update_days,hosting_country,ip_location_risk,click_rate,bounce_rate,avg_time_on_page,is_phishing
https://iehdua.gqfxw.gq/dashboard/home/index,44,0,5,1,1,0,0,0,1,0,0,35,0.11,0,1,239,RU,1,0.19,0.6,67,1
https://ajsg.mlh.eejthv.qyzqbqsudg.org/login/secure/dashboard/home/index,72,0,7,3,1,1,0,0,1,0,2,47,0.19,0,0,36,FR,0,0.01,0.56,6,1
https://qcnbvd.fmc.wugsroknm.ml/account/verify/dashboard/home/index,67,0,7,2,1,1,0,0,1,0,0,2,0.26,0,1,508,IN,0,0.02,0.65,-1,1
https://faceb00k.edu/update/dashboard/home/index,48,2,6,0,1,1,0,1,1,0,2,146,0.19,0,0,234,DE,0,0.19,0.41,26,1
https://micros0ft.com/login/dashboard/home/index,48,1,6,0,1,1,0,1,1,0,2,84,0.02,1,1,12,FR,1,0.32,0.69,25,1
https://eek.rnpyx.vkqvi.oyoott.org/dashboard/home/index,55,0,5,3,1,0,0,0,1,1,1,213,0.04,0,0,269,BR,1,0.12,0.7,15,1
https://aahadxaz.gq/update/update/dashboard/home/index,54,0,7,0,1,1,0,0,1,0,0,5,0.33,0,1,76,KR,1,0.09,0.72,31,1
http://oof.sue.amaz0n.gq/account/update/dashboard/home/index,60,1,7,2,0,1,0,1,1,0,2,48,0.04,1,0,149,FR,1,0.07,0.75,29,1
https://ydutwy.bniois.btkl.amaz0n.org/secure/login/dashboard/home/index,71,1,7,3,1,1,0,1,1,0,1,10,0.05,1,1,148,KR,0,0.12,0.6,31,1
http://tmfk.ozng.uiycr.appl3.com/verify/dashboard/home/index,60,1,6,3,0,1,0,1,1,1,2,110,0.15,0,0,32,CN,0,0.12,0.66,70,1
http://ascla.qlygresc.xyz/dashboard/home/index,46,0,5,1,0,0,0,0,0,1,2,5,0.14,0,0,277,KR,0,0.34,0.64,14,1
http://wawqg.nsxmpc.saprbehuqb.xyz/dashboard/home/index,55,0,5,2,0,0,0,0,1,1,0,36,0.39,0,1,381,IN,0,0.21,0.66,40,1
https://appl3.net/account/dashboard/home/index,46,1,6,0,1,1,0,1,1,1,3,6,0.11,0,0,20,BR,0,0.29,0.8,40,1
https://gdzxio.xvaohdxr.tk/dashboard/home/index,47,0,5,1,1,0,0,0,1,0,3,66,0.06,0,1,287,CN,1,0.34,0.78,26,1
http://twk.xlxuroebn.tk/verify/dashboard/home/index,51,0,6,1,0,1,0,0,0,0,1,107,0.19,0,0,58,CN,0,0.16,0.65,19,1
https://pgac.dvmqek.faceb00k.xyz/login/dashboard/home/index,59,2,6,2,1,1,0,1,1,1,2,52,0.17,0,1,97,BR,0,0.34,0.59,38,1
http://rwxlup.skyonq.nlv.faceb00k.gq/dashboard/home/index,57,2,5,3,0,0,0,1,0,1,2,1,0.08,0,0,14,US,0,0.22,0.62,41,1
https://scu.kial.wciq.zelwuhehxr.ml/account/account/dashboard/home/index,72,0,7,3,1,1,0,0,1,1,4,57,0.55,1,1,317,FR,0,0.14,0.6,19,1
https://yjjtxordw.ml/verify/dashboard/home/index,48,0,6,0,1,1,0,0,0,0,2,24,0.04,1,1,189,CN,0,0.0,0.55,54,1
https://pmf.llpawh.bdqa.amaz0n.xyz/dashboard/home/index,55,1,5,3,1,0,0,1,1,0,4,101,0.1,1,0,348,US,1,0.22,0.76,20,1
https://chj.vtvbmd.rprpue.edu/verify/dashboard/home/index,57,0,6,2,1,1,0,0,1,1,1,106,0.2,1,1,65,RU,1,0.13,0.75,33,1
https://zaaqd.hpinzjdonq.edu/dashboard/home/index,49,0,5,1,1,0,0,0,0,0,4,213,0.28,1,1,111,IN,1,0.22,0.71,52,1
https://niari.vfv.amaz0n.com/secure/secure/dashboard/home/index,63,1,7,2,1,1,0,1,1,1,2,49,0.01,1,0,351,DE,1,0.22,0.75,24,1
https://ijn.okpw.bnoroapixu.tk/account/dashboard/home/index,59,0,6,2,1,1,0,0,1,1,2,296,0.16,1,0,371,IN,1,0.15,0.73,17,1
https://imwi.fhcuuxl.xyz/login/dashboard/home/index,51,0,6,1,1,1,0,0,0,0,1,24,0.01,0,0,63,CN,1,0.17,0.81,12,1
http://appl3.tk/update/update/dashboard/home/index,50,1,7,0,0,1,0,1,1,0,0,209,0.21,1,0,36,BR,1,0.37,0.69,26,1
http://hyuoe.pildm.xifhilddha.tk/login/verify/dashboard/home/index,66,0,7,2,0,1,0,0,1,1,1,78,0.53,0,0,320,KR,0,0.32,0.61,34,1
https://cusc.rsmgf.xksru.faceb00k.tk/secure/dashboard/home/index,64,2,6,3,1,1,0,1,1,1,0,216,0.15,1,0,68,CN,1,0.47,0.85,22,1
https://iqu.kkqozj.fslzo.micros0ft.ml/secure/dashboard/home/index,65,1,6,3,1,1,0,1,1,0,3,89,0.24,1,0,19,KR,1,0.28,0.67,-18,1
https://oveybcv.net/dashboard/home/index,40,0,5,0,1,0,0,0,1,1,4,90,0.02,0,0,8,US,0,0.07,0.66,16,1
https://zppnw.bxzao.chalp.nkpfriox.com/verify/verify/dashboard/home/index,73,0,7,3,1,1,0,0,1,0,2,19,0.24,0,0,0,IN,0,0.13,0.81,18,1
https://duw.vezrdba.edu/account/secure/dashboard/home/index,59,0,7,1,1,1,0,0,1,0,2,241,0.09,0,0,76,DE,1,0.12,0.81,30,1
http://pwgnk.org/secure/verify/dashboard/home/index,51,0,7,0,0,1,0,0,1,0,3,28,0.22,1,0,225,BR,1,0.04,0.54,47,1
http://micros0ft.tk/account/account/dashboard/home/index,56,1,7,0,0,1,0,1,1,1,3,91,0.01,1,0,87,KR,1,0.29,0.48,15,1
http://orht.hcn.gqhgt.tkyuhaxts.com/login/secure/dashboard/home/index,69,0,7,3,0,1,0,0,1,1,0,48,0.19,0,1,204,IN,1,0.18,0.82,-4,1
https://glqfti.tdekh.jsmd.icdye.edu/login/dashboard/home/index,62,0,6,3,1,1,0,0,0,1,0,90,0.26,0,0,23,US,1,0.23,0.59,32,1
https://nrzi.ylxwigc.net/dashboard/home/index,45,0,5,1,1,0,0,0,1,0,0,49,0.03,1,1,23,RU,0,0.15,0.5,44,1
http://amaz0n.com/login/update/dashboard/home/index,51,1,7,0,0,1,0,1,1,0,4,100,0.04,0,0,288,RU,1,0.13,0.73,35,1
https://rruguh.jib.rxozxsgm.tk/login/dashboard/home/index,57,0,6,2,1,1,0,0,1,0,2,78,0.05,1,1,84,KR,1,0.28,0.67,5,1
http://qaak.sxon.mksvbf.fqxscbog.edu/update/dashboard/home/index,64,0,6,3,0,1,0,0,0,1,0,198,0.05,0,0,13,DE,1,0.34,0.53,13,1
https://vth.ebje.g00gle.tk/verify/login/dashboard/home/index,60,2,7,2,1,1,0,1,1,1,2,22,0.31,0,0,119,IN,1,0.15,0.7,20,1
https://micros0ft.gq/account/secure/dashboard/home/index,56,1,7,0,1,1,0,1,0,0,2,2,0.11,0,1,414,DE,1,0.36,0.77,23,1
https://adq.kfrny.ml/update/dashboard/home/index,48,0,6,1,1,1,0,0,1,1,3,292,0.2,0,1,30,US,0,0.09,0.87,74,1
https://ulv.lepvc.edu/account/verify/dashboard/home/index,57,0,7,1,1,1,0,0,0,0,3,27,0.05,1,0,610,IN,0,0.15,0.5,44,1
http://amae.sph.sfqnky.bhtejeg.xyz/account/secure/dashboard/home/index,70,0,7,3,0,1,0,0,0,0,1,52,0.19,1,0,175,BR,1,0.4,0.81,21,1
http://faceb00k.gq/verify/account/dashboard/home/index,54,2,7,0,0,1,0,1,1,1,0,58,0.24,0,0,598,BR,1,0.23,0.75,51,1
https://bjf.faceb00k.edu/verify/dashboard/home/index,52,2,6,1,1,1,0,1,0,0,0,140,0.03,1,0,58,CN,1,0.19,0.58,29,1
http://pifriu.micros0ft.tk/verify/dashboard/home/index,54,1,6,1,0,1,0,1,1,1,2,30,0.04,1,0,87,RU,1,0.0,1.0,51,1
https://dylkdsqz.gq/secure/verify/dashboard/home/index,54,0,7,0,1,1,0,0,1,1,4,281,0.04,1,0,346,IN,0,0.32,0.68,27,1
http://glfy.xxkb.tnlkvs.yxpofknwfm.edu/dashboard/home/index,59,0,5,3,0,0,0,0,1,1,3,58,0.14,0,1,212,FR,0,0.16,0.63,52,1
https://amaz0n.gq/dashboard/home/index,38,1,5,0,1,0,0,1,1,1,1,284,0.0,0,0,203,US,0,0.15,0.79,40,1
https://hts.ucwt.wkujmq.tk/dashboard/home/index,47,0,5,2,1,0,0,0,1,0,0,126,0.19,1,1,261,FR,1,0.24,0.81,29,1
https://ixnk.jqsoudi.tk/dashboard/home/index,44,0,5,1,1,0,0,0,1,1,0,47,0.15,1,0,77,RU,1,0.21,0.69,30,1
http://ycecd.xljrszwew.tk/dashboard/home/index,46,0,5,1,0,0,0,0,0,0,1,62,0.21,0,1,9,CN,1,0.18,0.63,10,1
https://hduegm.ubjle.shzv.qhbwgyqkiq.org/update/account/dashboard/home/index,76,0,7,3,1,1,0,0,1,1,2,46,0.42,0,0,116,KR,1,0.26,0.58,31,1
https://joeh.kmd.micros0ft.xyz/update/dashboard/home/index,58,1,6,2,1,1,0,1,1,0,2,197,0.12,0,0,158,BR,1,0.14,0.72,7,1
https://rtxdo.aqfji.pfyh.micros0ft.ml/dashboard/home/index,58,1,5,3,1,0,0,1,1,0,4,13,0.19,0,0,123,FR,1,0.13,0.66,19,1
https://dwjjhj.wcslzu.micros0ft.xyz/login/dashboard/home/index,62,1,6,2,1,1,0,1,0,0,2,64,0.01,0,0,220,RU,1,0.11,0.81,24,1
http://aqh.ostd.vhmv.micros0ft.org/update/dashboard/home/index,62,1,6,3,0,1,0,1,1,0,2,140,0.41,1,1,433,US,1,0.24,0.69,35,1
https://exqatm.pjm.appl3.tk/update/dashboard/home/index,55,1,6,2,1,1,0,1,1,1,1,90,0.26,0,1,32,US,0,0.3,0.82,31,1
https://ehkxj.g00gle.ml/verify/dashboard/home/index,51,2,6,1,1,1,0,1,1,1,1,137,0.17,1,0,80,RU,0,0.2,0.76,1,1
https://rrcpv.dhu.amaz0n.org/verify/dashboard/home/index,56,1,6,2,1,1,0,1,0,1,0,41,0.27,1,1,262,IN,0,0.32,0.67,22,1
https://vxpt.ehtdd.vnnotclbvy.edu/login/verify/dashboard/home/index,67,0,7,2,1,1,0,0,1,1,3,101,0.14,1,0,26,RU,1,0.33,0.78,51,1
https://bcunbdgb.xyz/verify/update/dashboard/home/index,55,0,7,0,1,1,0,0,1,1,2,198,0.13,1,0,10,BR,0,0.2,0.6,44,1
https://faceb00k.gq/dashboard/home/index,40,2,5,0,1,0,0,1,0,0,0,42,0.1,0,0,23,BR,1,0.18,0.44,45,1
https://rcvzln.zcfns.org/login/dashboard/home/index,51,0,6,1,1,1,0,0,0,1,1,56,0.74,1,1,203,DE,0,0.31,0.63,32,1
http://zlwxu.ezmcl.dks.cmklt.edu/dashboard/home/index,53,0,5,3,0,0,0,0,0,0,1,1,0.14,1,1,23,IN,1,0.3,0.63,-13,1
https://ndldmg.atvm.zjr.dvshsphu.net/dashboard/home/index,57,0,5,3,1,0,0,0,1,0,1,32,0.17,0,0,337,KR,0,0.27,0.77,-15,1
https://yal.jij.appl3.edu/login/dashboard/home/index,52,1,6,2,1,1,0,1,1,0,1,23,0.09,0,0,247,CN,1,0.13,0.7,40,1
https://mwnkmz.thbpd.jtaxi.appl3.edu/dashboard/home/index,57,1,5,3,1,0,0,1,1,0,0,40,0.05,1,1,27,IN,1,0.33,0.76,7,1
http://zjk.vcr.mvreh.crwcenark.net/verify/dashboard/home/index,62,0,6,3,0,1,0,0,1,0,2,100,0.05,1,0,449,IN,1,0.17,0.52,36,1
https://micros0ft.net/update/login/dashboard/home/index,55,1,7,0,1,1,0,1,1,1,0,14,0.0,0,0,106,IN,1,0.04,0.72,70,1
https://kgnr.wqne.amaz0n.com/verify/dashboard/home/index,56,1,6,2,1,1,0,1,0,0,0,28,0.26,1,0,142,FR,0,0.14,0.69,25,1
https://wxqvg.qgpkc.auim.njddr.com/secure/dashboard/home/index,62,0,6,3,1,1,0,0,0,1,0,4,0.43,1,1,283,BR,0,0.16,0.76,-1,1
https://g00gle.edu/dashboard/home/index,39,2,5,0,1,0,0,1,1,1,2,87,0.41,1,0,283,DE,0,0.2,0.76,28,1
https://ysdctynv.com/dashboard/home/index,41,0,5,0,1,0,0,0,1,0,1,92,0.31,1,0,149,FR,0,0.2,0.86,42,1
https://rzwyjs.azpvr.rug.fcfhkwbn.tk/verify/account/dashboard/home/index,72,0,7,3,1,1,0,0,0,0,1,22,0.08,0,0,234,IN,0,0.18,0.61,29,1
https://fxxqw.appl3.com/secure/login/dashboard/home/index,57,1,7,1,1,1,0,1,0,0,1,30,0.12,0,0,899,FR,0,0.07,0.54,34,1
https://jpv.labqq.appl3.tk/login/secure/dashboard/home/index,60,1,7,2,1,1,0,1,1,1,2,139,0.05,1,1,79,CN,0,0.08,0.77,30,1
https://wywfyy.lwdepih.tk/account/verify/dashboard/home/index,61,0,7,1,1,1,0,0,1,1,0,3,0.01,1,0,362,US,1,0.05,0.9,40,1
https://ffy.hmdwp.seeua.dyeoanu.edu/verify/dashboard/home/index,63,0,6,3,1,1,0,0,1,1,1,39,0.34,0,0,116,RU,1,0.29,0.55,29,1
https://tgcbig.zyzpt.anj.amaz0n.net/account/dashboard/home/index,64,1,6,3,1,1,0,1,1,0,1,36,0.66,1,1,325,CN,0,0.22,0.82,8,1
https://xgvyn.xiztdw.bdfags.dinddbdw.com/login/dashboard/home/index,67,0,6,3,1,1,0,0,0,1,2,187,0.18,1,0,24,KR,1,0.03,0.77,-21,1
https://eenhx.faceb00k.tk/verify/update/dashboard/home/index,60,2,7,1,1,1,0,1,1,0,0,325,0.09,1,0,0,IN,0,0.09,0.77,7,1
http://lypazr.ittyof.uhu.arrkpyv.ml/login/update/dashboard/home/index,69,0,7,3,0,1,0,0,1,1,3,35,0.25,1,0,417,FR,1,0.25,0.64,58,1
https://jcjf.xmoktv.kkqyeh.net/login/account/dashboard/home/index,65,0,7,2,1,1,0,0,1,0,2,70,0.18,0,0,547,CN,0,0.14,0.54,45,1
https://nhlxmddxvn.com/dashboard/home/index,43,0,5,0,1,0,0,0,1,0,2,64,0.1,1,0,215,BR,1,0.18,0.67,65,1
https://ixvfc.wcnad.rlkr.atmuvbksi.edu/account/secure/dashboard/home/index,74,0,7,3,1,1,0,0,1,0,4,148,0.08,1,0,349,FR,0,0.08,0.81,48,1
http://faceb00k.xyz/update/update/dashboard/home/index,54,2,7,0,0,1,0,1,1,0,3,16,0.32,0,0,328,IN,1,0.34,0.69,39,1
http://fovb.cwl.wtpohm.maedsz.edu/secure/dashboard/home/index,61,0,6,3,0,1,0,0,0,0,1,152,0.07,0,0,35,IN,0,0.2,0.72,57,1
https://oogqxdqq.edu/dashboard/home/index,41,0,5,0,1,0,0,0,1,1,1,180,0.06,1,1,201,IN,0,0.1,0.64,45,0
https://htrd.wsmwskkyq.org/dashboard/home/index,47,0,5,1,1,0,0,0,1,1,4,100,0.03,0,0,78,KR,1,0.24,0.55,52,1
https://rewnu.lqdfg.g00gle.xyz/account/dashboard/home/index,59,2,6,2,1,1,0,1,0,0,2,137,0.03,0,0,10,RU,0,0.13,0.75,26,1
https://wxe.uztzupwc.xyz/account/dashboard/home/index,53,0,6,1,1,1,0,0,0,1,3,48,0.26,0,1,101,DE,1,0.15,0.57,31,1
https://faceb00k.edu/dashboard/home/index,41,2,5,0,1,0,0,1,0,1,1,46,0.28,1,1,91,BR,1,0.37,0.62,16,1
https://lus.ciz.qgtnudl.net/dashboard/home/index,48,0,5,2,1,0,0,0,1,1,1,30,0.18,1,0,14,CN,0,0.24,0.69,33,1
https://xahnx.lfouqs.micros0ft.com/secure/login/dashboard/home/index,68,1,7,2,1,1,0,1,1,1,0,82,0.29,1,0,603,CN,0,0.28,0.78,7,1
http://zcbjqj.tyl.contea.com/account/secure/dashboard/home/index,64,0,7,2,0,1,0,0,0,0,2,28,0.18,0,0,217,IN,1,0.23,0.61,63,1
https://ipv.micros0ft.ml/secure/dashboard/home/index,52,1,6,1,1,1,0,1,1,1,0,78,0.05,1,1,329,FR,0,0.19,0.76,9,1
https://vddsds.sla.yjyp.crkouwpq.edu/login/dashboard/home/index,63,0,6,3,1,1,0,0,1,1,1,0,0.1,0,1,102,BR,0,0.16,0.66,-2,1
https://bxxfvm.appl3.xyz/dashboard/home/index,45,1,5,1,1,0,0,1,1,1,1,80,0.28,1,0,17,BR,0,0.27,0.73,25,1
http://gkoyxt.wso.odofq.msptnlll.org/account/update/dashboard/home/index,72,0,7,3,0,1,0,0,1,0,1,25,0.08,0,1,110,CN,0,0.12,0.77,59,1
https://upk.myi.kwig.faceb00k.gq/dashboard/home/index,53,2,5,3,1,0,0,1,0,0,1,272,0.24,1,1,141,RU,1,0.25,0.75,5,1
http://mtkc.epiabkikij.tk/dashboard/home/index,46,0,5,1,0,0,0,0,1,0,3,41,0.26,1,1,82,IN,0,0.44,0.73,44,1
http://olwnu.micros0ft.tk/dashboard/home/index,46,1,5,1,0,0,0,1,1,0,3,110,0.05,0,0,11,FR,0,0.12,0.65,47,1
http://pvjjq.btohk.vsz.amvhz.xyz/verify/dashboard/home/index,60,0,6,3,0,1,0,0,1,0,1,32,0.13,0,0,20,BR,0,0.13,0.65,58,1
https://gzilpar.xyz/dashboard/home/index,40,0,5,0,1,0,0,0,1,1,1,15,0.03,0,0,208,FR,0,0.23,0.67,17,1
http://lfah.evqvf.qoxvldzjpk.xyz/update/dashboard/home/index,60,0,6,2,0,1,0,0,1,1,1,65,0.25,0,0,280,US,1,0.07,0.75,24,1
http://dyw.chneftrp.ml/account/verify/dashboard/home/index,58,0,7,1,0,1,0,0,0,1,2,63,0.28,0,0,38,BR,0,0.0,0.74,46,1
https://dnmnb.bxni.fcoatz.yqyby.net/update/dashboard/home/index,63,0,6,3,1,1,0,0,0,1,4,15,0.16,1,1,22,RU,1,0.11,0.8,48,1
https://pqigc.gq/secure/dashboard/home/index,44,0,6,0,1,1,0,0,1,1,1,7,0.01,0,0,45,RU,0,0.07,0.94,38,1
http://hqb.ohj.qkw.zxjxs.ml/account/secure/dashboard/home/index,63,0,7,3,0,1,0,0,1,1,1,44,0.04,0,1,100,US,1,0.41,0.89,37,1
http://faceb00k.tk/account/login/dashboard/home/index,53,2,7,0,0,1,0,1,1,0,1,62,0.09,1,0,22,KR,1,0.29,0.61,35,1
http://ixudi.hznrd.nvwk.g00gle.xyz/dashboard/home/index,55,2,5,3,0,0,0,1,0,0,1,106,0.03,1,1,127,IN,0,0.18,0.67,28,1
https://pipzqkel.xyz/verify/verify/dashboard/home/index,55,0,7,0,1,1,0,0,1,1,1,57,0.09,0,0,1,DE,0,0.3,0.73,65,1
https://appl3.ml/login/dashboard/home/index,43,1,6,0,1,1,0,1,1,0,4,141,0.1,1,0,113,DE,1,0.17,0.68,16,1
http://ioea.xarju.faceb00k.com/dashboard/home/index,51,2,5,2,0,0,0,1,1,1,2,6,0.24,1,1,12,DE,0,0.0,0.64,34,1
https://tpw.wwbdyuejj.net/account/dashboard/home/index,54,0,6,1,1,1,0,0,1,1,2,528,0.23,0,0,83,KR,1,0.13,0.68,17,1
http://mmijs.mpquqf.lgfl.appl3.tk/secure/dashboard/home/index,61,1,6,3,0,1,0,1,0,1,2,111,0.0,0,1,0,RU,1,0.09,0.76,43,1
https://egq.xhnoc.ycbaf.pmqlmk.edu/dashboard/home/index,55,0,5,3,1,0,0,0,1,1,1,130,0.12,0,0,131,BR,1,0.28,0.74,12,1
https://vtarzy.fsfgpo.sluieu.zttxah.org/secure/secure/dashboard/home/index,74,0,7,3,1,1,0,0,0,1,2,19,0.29,1,0,163,BR,0,0.22,0.78,36,1
http://trhpoa.dyiq.zfknec.amaz0n.org/update/account/dashboard/home/index,72,1,7,3,0,1,0,1,1,1,2,57,0.29,0,1,49,KR,1,0.13,0.66,1,1
http://lja.wkecn.appl3.com/account/dashboard/home/index,55,1,6,2,0,1,0,1,1,0,2,7,0.13,1,0,286,BR,1,0.16,0.79,8,1
http://nxwl.thw.jvukvw.eoifslfz.edu/verify/dashboard/home/index,63,0,6,3,0,1,0,0,0,0,2,35,0.05,1,0,162,CN,0,0.11,0.78,5,1
https://wnrbs.g00gle.gq/dashboard/home/index,44,2,5,1,1,0,0,1,0,1,3,8,0.3,0,1,54,DE,1,0.0,0.73,-1,1
https://nmbs.jtwkac.amaz0n.net/dashboard/home/index,51,1,5,2,1,0,0,1,1,0,0,98,0.06,1,1,314,IN,0,0.17,0.65,42,1
https://vveachnk.tk/verify/secure/dashboard/home/index,54,0,7,0,1,1,0,0,1,0,1,8,0.47,0,0,351,KR,0,0.12,0.69,19,1
https://ckzi.qsxkibaut.gq/dashboard/home/index,46,0,5,1,1,0,0,0,1,1,0,2,0.08,0,1,191,CN,0,0.34,0.76,56,1
https://qykl.fjek.micros0ft.tk/login/dashboard/home/index,57,1,6,2,1,1,0,1,1,1,1,163,0.08,0,1,159,DE,1,0.3,0.71,30,1
https://iqwi.baxlnt.gqx.hpzcnzwe.tk/verify/dashboard/home/index,63,0,6,3,1,1,0,0,1,1,3,23,0.14,1,1,977,KR,1,0.0,0.76,47,1
http://diubu.qhawig.xrg.faceb00k.xyz/account/verify/dashboard/home/index,72,2,7,3,0,1,0,1,0,0,1,54,0.29,1,0,32,RU,0,0.35,0.9,30,1
https://deou.faceb00k.xyz/dashboard/home/index,46,2,5,1,1,0,0,1,1,1,2,15,0.29,0,1,109,IN,1,0.24,0.8,39,1
http://hucz.jmkple.ajwtxp.faceb00k.com/dashboard/home/index,59,2,5,3,0,0,0,1,1,1,0,1,0.15,1,1,292,BR,1,0.29,0.7,41,1
https://zjmqpk.zdy.flgx.isfxa.org/verify/account/dashboard/home/index,69,0,7,3,1,1,0,0,1,1,1,15,0.13,1,1,161,FR,0,0.18,0.65,26,1
https://g00gle.org/account/login/dashboard/home/index,53,2,7,0,1,1,0,1,1,0,0,49,0.01,1,1,193,CN,1,0.23,0.74,23,1
https://cou.gfts.zva.sjszcxwelr.net/dashboard/home/index,56,0,5,3,1,0,0,0,0,1,1,120,0.06,1,1,338,FR,1,0.21,0.68,20,1
https://faceb00k.gq/secure/dashboard/home/index,47,2,6,0,1,1,0,1,1,1,0,333,0.29,0,0,42,IN,1,0.13,0.68,0,1
https://rcbtap.cna.ymilj.lxcqccdb.xyz/update/dashboard/home/index,65,0,6,3,1,1,0,0,0,0,1,16,0.03,0,1,288,US,0,0.25,0.58,9,1
https://jqrm.raqyiq.awkvy.xyz/dashboard/home/index,50,0,5,2,1,0,0,0,0,0,1,26,0.1,0,1,298,KR,1,0.22,0.66,11,1
https://swwu.duh.jyymr.tk/update/update/dashboard/home/index,60,0,7,2,1,1,0,0,1,0,1,7,0.1,0,0,26,IN,1,0.02,0.72,83,1
https://g00gle.tk/dashboard/home/index,38,2,5,0,1,0,0,1,0,1,0,88,0.09,1,1,65,BR,0,0.2,0.58,-16,1
https://vfdcct.tdjw.oabnwz.ddnscrwytp.org/account/dashboard/home/index,70,0,6,3,1,1,0,0,0,0,3,178,0.05,1,0,396,IN,1,0.21,0.58,20,1
http://mlpd.piz.appl3.org/dashboard/home/index,46,1,5,2,0,0,0,1,1,0,2,59,0.21,0,0,71,IN,1,0.16,0.86,24,1
https://zrwzo.kmjkb.hxsoc.bvdswyft.ml/account/dashboard/home/index,66,0,6,3,1,1,0,0,1,0,0,19,0.37,0,0,121,KR,0,0.07,0.58,43,1
https://ylvycz.shdfttas.tk/dashboard/home/index,47,0,5,1,1,0,0,0,0,1,1,97,0.06,0,1,44,FR,0,0.23,0.74,21,1
https://qladd.aooh.uem.gdkhpetu.tk/account/verify/dashboard/home/index,70,0,7,3,1,1,0,0,1,1,3,13,0.12,0,0,146,CN,1,0.32,0.74,39,1
https://epe.onvmnpsu.tk/secure/verify/dashboard/home/index,58,0,7,1,1,1,0,0,1,0,0,100,0.04,0,1,54,BR,0,0.17,0.75,54,1
https://zrgbyx.g00gle.com/account/dashboard/home/index,54,2,6,1,1,1,0,1,1,0,1,55,0.09,0,0,7,DE,0,0.11,0.61,16,1
https://ogq.kcgl.nbtz.cvgehvypfj.ml/account/account/dashboard/home/index,72,0,7,3,1,1,0,0,1,0,1,56,0.15,0,1,101,CN,1,0.25,0.65,57,1
https://wfaj.jcye.apcdcobq.org/update/secure/dashboard/home/index,65,0,7,2,1,1,0,0,0,1,1,2,0.04,1,0,434,BR,0,0.0,0.75,108,1
https://anedj.eykit.net/verify/update/dashboard/home/index,58,0,7,1,1,1,0,0,1,1,0,3,0.09,0,0,4,FR,0,0.18,0.54,23,1
https://nsyfqc.kiccs.amaz0n.edu/dashboard/home/index,52,1,5,2,1,0,0,1,1,1,0,116,0.05,0,0,85,KR,0,0.28,0.65,55,1
https://appl3.ml/login/dashboard/home/index,43,1,6,0,1,1,0,1,1,0,1,133,0.04,1,0,88,DE,1,0.38,0.71,55,1
https://rbleytxej.ml/secure/dashboard/home/index,48,0,6,0,1,1,0,0,1,0,1,38,0.01,1,0,55,RU,1,0.23,0.86,49,1
https://jqi.cjska.mcnddm.ftofhyq.xyz/dashboard/home/index,57,0,5,3,1,0,0,0,0,1,4,29,0.04,1,1,830,DE,1,0.3,0.59,4,1
https://dtaw.chdk.xefmr.amaz0n.tk/login/dashboard/home/index,60,1,6,3,1,1,0,1,1,1,0,52,0.04,0,1,36,FR,0,0.15,0.76,26,1
https://dyudiarb.org/secure/dashboard/home/index,48,0,6,0,1,1,0,0,1,1,0,8,0.06,1,0,106,CN,1,0.23,0.54,30,1
http://dkhe.zgvfsvs.ml/dashboard/home/index,43,0,5,1,0,0,0,0,1,0,3,77,0.28,1,1,1,FR,0,0.27,0.76,7,1
http://gxeari.mxcey.flblbc.org/verify/dashboard/home/index,58,0,6,2,0,1,0,0,1,0,1,194,0.35,0,0,57,CN,1,0.26,0.65,20,1
http://tppghpc.tk/dashboard/home/index,38,0,5,0,0,0,0,0,1,0,1,159,0.02,0,1,122,KR,0,0.37,0.78,-2,1
https://nddk.xtvoj.lsxbk.micros0ft.org/account/login/dashboard/home/index,73,1,7,3,1,1,0,1,1,0,1,11,0.16,1,0,193,US,0,0.27,0.89,46,1
http://payn.vmnnblnokp.gq/account/secure/dashboard/home/index,61,0,7,1,0,1,0,0,1,1,2,0,0.28,0,0,112,CN,1,0.21,0.85,42,1
https://ajp.bdwyhuq.gq/verify/dashboard/home/index,50,0,6,1,1,1,0,0,0,0,0,96,0.29,1,1,307,BR,1,0.26,0.69,39,1
http://garw.sry.g00gle.org/update/dashboard/home/index,54,2,6,2,0,1,0,1,1,0,1,4,0.36,0,1,52,BR,1,0.18,0.51,50,1
http://qaee.redllq.cnsvpj.egsjxcee.ml/dashboard/home/index,58,0,5,3,0,0,0,0,1,1,3,40,0.38,0,0,113,CN,1,0.14,0.82,28,1
https://faceb00k.xyz/dashboard/home/index,41,2,5,0,1,0,0,1,1,0,0,43,0.3,0,1,65,CN,1,0.32,0.72,38,1
http://nvd.aldr.vhmgogoa.xyz/dashboard/home/index,49,0,5,2,0,0,0,0,0,0,1,58,0.08,0,0,148,RU,1,0.1,0.67,33,1
https://liel.cyjqdy.tk/account/account/dashboard/home/index,59,0,7,1,1,1,0,0,1,0,1,85,0.44,1,0,143,DE,0,0.22,0.82,23,1
http://didtj.lskuiu.joom.uuwzuddluz.tk/update/verify/dashboard/home/index,73,0,7,3,0,1,0,0,1,1,2,26,0.04,0,0,193,IN,0,0.02,0.68,16,1
